Original Output,Original Confidence,Perturbed Output,Perturbed Confidence,Label
963,0.80592895,934,0.35184038,963
676,0.52245903,655,0.51366305,676
469,0.9424512,469,0.48092774,469
296,0.8436848,298,0.5276673,296
671,0.7271101,239,0.37250692,671
14,0.8097495,19,0.8838137,14
547,0.98972297,547,0.58851606,547
738,0.8839758,887,0.056526564,738
458,0.9945372,922,0.262544,458
404,0.94464266,834,0.3484438,404
113,0.7864327,749,0.3979631,113
986,0.90626854,986,0.6911942,986
580,0.37563038,580,0.8926366,763
909,0.8659556,476,0.9969374,909
583,0.58356816,122,0.27714425,583
706,0.96423465,706,0.7787663,706
566,0.9102149,570,0.9143737,566
487,0.9692593,487,0.25512943,487
830,0.7292369,706,0.15902685,830
962,0.90123,936,0.5378293,962
472,0.9645336,604,0.45263922,472
696,0.68799084,545,0.41992432,696
437,0.6947491,657,0.6278663,437
875,0.93114275,875,0.3965451,875
884,0.69745916,647,0.23922041,884
706,0.88223946,549,0.3537347,706
348,0.88007516,665,0.075597666,348
747,0.9795034,747,0.36352965,747
975,0.961836,976,0.47233567,975
868,0.29595056,868,0.7492755,556
635,0.14393069,463,0.12641011,635
320,0.67323667,327,0.38845053,320
561,0.9855436,982,0.1982388,561
763,0.44868103,499,0.90466154,763
560,0.7903693,450,0.06600788,560
574,0.9671158,622,0.26051816,574
981,0.99360067,981,0.61773396,981
662,0.8956676,662,0.3439002,662
923,0.97776186,923,0.59937173,923
924,0.77044135,966,0.74440306,924
662,0.9186553,662,0.57120717,662
536,0.9538776,536,0.3928153,536
71,0.9595846,71,0.78895617,71
898,0.70866954,843,0.26072285,898
541,0.7348511,518,0.700841,541
790,0.87703377,805,0.9149889,790
792,0.37275863,519,0.15456994,792
916,0.9999486,916,0.97096676,916
708,0.9236523,529,0.55207455,708
669,0.95901406,669,0.5444754,669
431,0.99629176,431,0.3448246,431
498,0.30497682,699,0.59676427,498
325,0.8846229,972,0.76731205,325
519,0.98660904,519,0.48373762,519
297,0.8076505,7,0.29010084,297
822,0.9688817,537,0.02114071,822
300,0.9646756,299,0.3881613,300
329,0.994531,397,0.74684495,329
161,0.9811901,227,0.481853,161
556,0.33178306,820,0.15919143,556
948,0.7876388,354,0.15765783,948
986,0.90245616,327,0.1575537,986
647,0.72617674,976,0.13965914,647
618,0.9796566,653,0.06585359,618
854,0.9293122,484,0.06799322,854
854,0.19146447,854,0.53017336,808
977,0.78840244,973,0.70131725,977
431,0.97571373,431,0.18394092,431
833,0.99554896,833,0.7698485,833
896,0.9471475,909,0.41636682,896
986,0.95680434,986,0.6234825,986
95,0.9611463,95,0.8660854,95
764,0.9996251,765,0.10487719,764
886,0.13725862,739,0.3322703,886
874,0.9511974,498,0.9865007,874
563,0.9221859,699,0.2714256,563
473,0.862313,694,0.7077789,473
666,0.66255885,613,0.089576185,666
323,0.90098083,327,0.90249735,323
442,0.9420473,968,0.1802857,442
438,0.9859029,438,0.7571395,438
321,0.8390975,320,0.9035445,321
901,0.91100144,542,0.19963048,901
518,0.8951123,822,0.94614184,518
404,0.97685516,404,0.4807066,404
815,0.8468112,473,0.349293,815
878,0.80404305,880,0.22948653,878
22,0.937641,24,0.32299173,22
490,0.8156321,362,0.34497902,490
752,0.9294702,752,0.32173088,752
655,0.93361694,706,0.116475776,655
312,0.868351,313,0.21493313,312
629,0.9891639,629,0.24400455,629
979,0.23449998,484,0.665364,979
540,0.7048636,540,0.9895962,641
40,0.4603567,47,0.75546867,40
777,0.99649966,820,0.43250868,777
735,0.9956268,735,0.7118771,735
134,0.77585405,252,0.05728849,134
653,0.1257614,789,0.10275891,788
822,0.9793793,834,0.32263622,822
638,0.9952295,572,0.99385226,638
449,0.885782,736,0.32291365,449
655,0.7806739,437,0.661192,655
407,0.554391,858,0.71530384,407
647,0.9173566,894,0.41241798,647
556,0.95360905,556,0.57734436,556
392,0.74981916,34,0.08762073,392
437,0.6859004,610,0.7786058,437
118,0.99847454,118,0.8956554,118
735,0.99031514,865,0.24494109,735
981,0.9965718,975,0.28815195,981
304,0.540859,304,0.9764441,305
629,0.9753313,629,0.8073197,629
519,0.5095948,747,0.25499335,519
610,0.7990126,657,0.8886846,610
742,0.966881,742,0.34321195,742
563,0.84286195,526,0.9921657,563
734,0.46091875,976,0.16906574,734
443,0.91186213,699,0.3269162,443
693,0.5480554,463,0.93927664,693
311,0.93860066,311,0.58334744,311
752,0.9354344,752,0.35343206,752
820,0.9726273,821,0.15264975,820
536,0.9513137,489,0.10612707,536
547,0.5140535,403,0.3921489,547
709,0.99583566,864,0.0598532,709
367,0.9704963,368,0.5977232,367
887,0.9517314,887,0.21415204,887
706,0.5139612,467,0.9532519,706
672,0.90943044,672,0.10983603,672
888,0.98738015,886,0.17594092,888
301,0.9304016,301,0.7312069,301
604,0.9561733,857,0.2272918,604
132,0.879714,134,0.5573668,132
305,0.94001263,309,0.64067155,305
324,0.92169714,324,0.40464425,324
526,0.97885656,461,0.16737439,526
459,0.958062,920,0.6660147,459
973,0.9546016,980,0.6381601,973
591,0.8752439,591,0.18038177,591
717,0.9536083,913,0.1751814,717
752,0.8772105,818,0.62513095,752
820,0.9317902,578,0.038585775,820
889,0.91264313,889,0.698175,889
631,0.9490274,503,0.37244663,631
336,0.920281,357,0.14457703,336
831,0.999073,745,0.074243866,831
609,0.9473599,609,0.20987783,609
404,0.9998171,519,0.061389714,404
611,0.9189725,679,0.7510012,611
781,0.9148342,781,0.33840516,781
564,0.7642013,630,0.26378113,564
669,0.63153845,709,0.50778306,669
738,0.90150416,441,0.1199552,738
868,0.94078857,868,0.50737375,868
125,0.5651025,125,0.9102905,120
561,0.8804035,769,0.12331153,561
285,0.9575853,337,0.17355064,285
848,0.66760707,863,0.36560705,848
980,0.9086188,980,0.12303152,980
818,0.9096544,818,0.29698107,818
782,0.8542789,699,0.099942714,782
499,0.3830194,459,0.3383245,499
880,0.77745354,368,0.37410045,880
964,0.69286877,965,0.4490977,964
540,0.44113374,411,0.64739305,982
540,0.55885226,608,0.063352555,540
498,0.8802817,539,0.19004191,498
699,0.93133324,833,0.07131831,699
650,0.90955585,650,0.6019313,650
664,0.9221932,874,0.72322035,664
990,0.9414216,989,0.40488163,990
98,0.94895476,99,0.8980936,98
386,0.9338288,440,0.63231343,386
781,0.81829965,725,0.7358675,781
742,0.89892817,742,0.2365675,742
721,0.8719468,632,0.47583508,721
349,0.6203559,342,0.42559177,349
443,0.6592329,874,0.7502232,443
909,0.70907617,985,0.06862508,909
884,0.99803036,739,0.21785131,884
950,0.94677424,950,0.39385,950
788,0.97260463,456,0.29683796,788
638,0.86464137,708,0.16378647,638
288,0.9335386,288,0.22640616,288
673,0.97624594,880,0.9980001,673
977,0.914017,977,0.19635709,977
567,0.974896,567,0.747465,567
918,0.95382863,923,0.74020356,918
716,0.95230305,884,0.22607997,716
302,0.97610587,585,0.3920426,302
477,0.11934633,356,0.05473686,477
561,0.62812823,616,0.04717029,561
324,0.77574694,78,0.14187434,324
418,0.99305785,418,0.8636256,418
669,0.5443002,406,0.22680257,669
143,0.99317217,141,0.44349393,143
85,0.9570359,85,0.50060755,85
305,0.8933864,307,0.8609913,305
521,0.9258576,521,0.16499239,521
771,0.8596138,631,0.87320274,771
477,0.9796299,477,0.43262,477
529,0.9999629,529,0.98154575,529
720,0.9989768,2,0.2334559,720
672,0.5023563,871,0.58126366,672
848,0.93353873,472,0.61640155,848
459,0.9020859,705,0.8314258,459
881,0.9145019,871,0.8518176,881
390,0.88258624,396,0.15406688,390
650,0.40223795,501,0.24096484,650
977,0.9037613,973,0.13391401,977
363,0.8735246,357,0.3052027,363
982,0.78000903,903,0.074992605,982
921,0.91948766,584,0.029840562,921
744,0.53850704,800,0.07553214,744
918,0.44523144,789,0.6358793,918
963,0.7858698,964,0.83989835,963
547,0.9348755,547,0.48558432,547
820,0.9871001,499,0.9055072,820
325,0.9305581,30,0.6656533,325
913,0.5724916,864,0.94048005,913
